,Unnamed: 0.1,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type,target
4000,8974,8974,22,1,M,4,m,822,wild wild reet reet wild wild wild,5,word,reet
4001,8980,8980,22,1,M,4,m,505,lied lied post post lied lied lied,5,word,post
4002,8993,8993,22,1,M,4,m,688,volk volk raam raam volk volk volk,5,word,raam
4003,9000,9000,22,1,M,4,m,658,dame dame lukt lukt dame dame dame,5,word,lukt
4004,9008,9008,22,1,M,4,m,718,eeuw eeuw stap stap eeuw eeuw eeuw,5,word,stap
4005,9012,9012,22,1,M,4,m,631,name name lift lift name name name,5,word,lift
4006,9022,9022,22,1,M,4,m,605,boze boze wand wand boze boze boze,5,word,wand
4007,9060,9060,22,1,M,4,m,634,borg borg tand tand borg borg borg,5,word,tand
4008,9062,9062,22,1,M,4,m,630,laag laag dier dier laag laag laag,5,word,dier
4009,9074,9074,22,1,M,4,m,563,koos koos rede rede koos koos koos,5,word,rede
4010,9096,9096,22,1,M,4,m,543,taxi taxi lege lege taxi taxi taxi,5,word,lege
4011,9098,9098,22,1,M,4,m,739,zelf zelf want want zelf zelf zelf,5,word,want
4012,9100,9100,22,1,M,4,m,580,enge enge tram tram enge enge enge,5,word,tram
4013,9102,9102,22,1,M,4,m,635,gans gans klem klem gans gans gans,5,word,klem
4014,9147,9147,22,1,M,4,m,606,durf durf lage lage durf durf durf,5,word,lage
4015,9162,9162,22,1,M,4,m,568,ziek ziek houd houd ziek ziek ziek,5,word,houd
4016,9212,9212,22,1,M,4,m,655,buik buik rand rand buik buik buik,5,word,rand
4017,9213,9213,22,1,M,4,m,615,wind wind taak taak wind wind wind,5,word,taak
4018,8827,8827,22,1,M,3,m,593,mits doek mits doek mits mits mits,5,word,doek
4019,8835,8835,22,1,M,3,m,569,punt orde punt orde punt punt punt,5,word,orde
4020,8869,8869,22,1,M,3,m,589,trap hoek trap hoek trap trap trap,5,word,hoek
4021,8871,8871,22,1,M,3,m,880,wint fase wint fase wint wint wint,5,word,fase
4022,8891,8891,22,1,M,3,m,589,jack dorp jack dorp jack jack jack,5,word,dorp
4023,8893,8893,22,1,M,3,m,641,joch leid joch leid joch joch joch,5,word,leid
4024,8904,8904,22,1,M,3,m,717,jood late jood late jood jood jood,5,word,late
4025,8921,8921,22,1,M,3,m,570,ogen wilt ogen wilt ogen ogen ogen,5,word,wilt
4026,8924,8924,22,1,M,3,m,628,zoek film zoek film zoek zoek zoek,5,word,film
4027,8931,8931,22,1,M,3,m,583,trut dans trut dans trut trut trut,5,word,dans
4028,8976,8976,22,1,M,3,m,668,eind trok eind trok eind eind eind,5,word,trok
4029,8988,8988,22,1,M,3,m,745,dien bouw dien bouw dien dien dien,5,word,bouw
4030,8997,8997,22,1,M,3,m,702,rent cola rent cola rent rent rent,5,word,cola
4031,9037,9037,22,1,M,3,m,654,eraf gooi eraf gooi eraf eraf eraf,5,word,gooi
4032,9052,9052,22,1,M,3,m,574,luik zoen luik zoen luik luik luik,5,word,zoen
4033,9065,9065,22,1,M,3,m,648,ruil mode ruil mode ruil ruil ruil,5,word,mode
4034,9091,9091,22,1,M,3,m,703,okay zeep okay zeep okay okay okay,5,word,zeep
4035,9119,9119,22,1,M,3,m,660,mijl zoet mijl zoet mijl mijl mijl,5,word,zoet
4036,9139,9139,22,1,M,3,m,717,club ster club ster club club club,5,word,ster
4037,9152,9152,22,1,M,3,m,624,jurk moed jurk moed jurk jurk jurk,5,word,moed
4038,9181,9181,22,1,M,3,m,620,riem zulk riem zulk riem riem riem,5,word,zulk
4039,9196,9196,22,1,M,3,m,737,zaad knie zaad knie zaad zaad zaad,5,word,knie
4040,9201,9201,22,1,M,3,m,878,arts melk arts melk arts arts arts,5,word,melk
4041,9209,9209,22,1,M,3,m,561,vele stop vele stop vele vele vele,5,word,stop
4042,9222,9222,22,1,M,3,m,607,rang koel rang koel rang rang rang,5,word,koel
4043,8824,8824,22,1,M,2,m,576,blok pest pest blok pest pest pest,5,word,blok
4044,8832,8832,22,1,M,2,m,494,poes waag waag poes waag waag waag,5,word,poes
4045,8833,8833,22,1,M,2,m,600,lijn voet voet lijn voet voet voet,5,word,lijn
4046,8864,8864,22,1,M,2,m,550,warm noch noch warm noch noch noch,5,word,warm
4047,8877,8877,22,1,M,2,m,590,fout raad raad fout raad raad raad,5,word,fout
4048,8883,8883,22,1,M,2,m,923,wens rook rook wens rook rook rook,5,word,wens
4049,8919,8919,22,1,M,2,m,579,uren slot slot uren slot slot slot,5,word,uren
4050,8923,8923,22,1,M,2,m,676,pech dook dook pech dook dook dook,5,word,pech
4051,8948,8948,22,1,M,2,m,852,reed maan maan reed maan maan maan,5,word,reed
4052,8978,8978,22,1,M,2,m,689,voer luid luid voer luid luid luid,5,word,voer
4053,8983,8983,22,1,M,2,m,471,heer baas baas heer baas baas baas,5,word,heer
4054,8996,8996,22,1,M,2,m,793,heks gold gold heks gold gold gold,5,word,heks
4055,9002,9002,22,1,M,2,m,502,oven paal paal oven paal paal paal,5,word,oven
4056,9013,9013,22,1,M,2,m,735,vijf deel deel vijf deel deel deel,5,word,vijf
4057,9032,9032,22,1,M,2,m,462,shit been been shit been been been,5,word,shit
4058,9038,9038,22,1,M,2,m,790,lief koud koud lief koud koud koud,5,word,lief
4059,9082,9082,22,1,M,2,m,706,doel snap snap doel snap snap snap,5,word,doel
4060,9112,9112,22,1,M,2,m,580,kost leeg leeg kost leeg leeg leeg,5,word,kost
4061,9120,9120,22,1,M,2,m,689,legt koop koop legt koop koop koop,5,word,legt
4062,9121,9121,22,1,M,2,m,728,chip slok slok chip slok slok slok,5,word,chip
4063,9149,9149,22,1,M,2,m,672,hoed spul spul hoed spul spul spul,5,word,hoed
4064,9159,9159,22,1,M,2,m,818,adel trof trof adel trof trof trof,5,word,adel
4065,9174,9174,22,1,M,2,m,852,verf stok stok verf stok stok stok,5,word,verf
4066,9177,9177,22,1,M,2,m,637,roze kast kast roze kast kast kast,5,word,roze
4067,9185,9185,22,1,M,2,m,590,deal wijs wijs deal wijs wijs wijs,5,word,deal
4068,9211,9211,22,1,M,2,m,638,uien haak haak uien haak haak haak,5,word,uien
4069,9219,9219,22,1,M,2,m,527,pijn voel voel pijn voel voel voel,5,word,pijn
4070,9231,9231,22,1,M,2,m,752,vers kilo kilo vers kilo kilo kilo,5,word,vers
4071,9239,9239,22,1,M,2,m,581,stem druk druk stem druk druk druk,5,word,stem
4072,8844,8844,22,1,M,1,m,765,kerk kerk kerk mama kerk kerk kerk,5,word,mama
4073,8870,8870,22,1,M,1,m,548,boom boom boom duur boom boom boom,5,word,duur
4074,8910,8910,22,1,M,1,m,644,viel viel viel gang viel viel viel,5,word,gang
4075,8920,8920,22,1,M,1,m,653,romp romp romp haan romp romp romp,5,word,haan
4076,8929,8929,22,1,M,1,m,654,wolf wolf wolf munt wolf wolf wolf,5,word,munt
4077,8942,8942,22,1,M,1,m,630,rust rust rust vlak rust rust rust,5,word,vlak
4078,9024,9024,22,1,M,1,m,655,zorg zorg zorg stel zorg zorg zorg,5,word,stel
4079,9027,9027,22,1,M,1,m,689,heen heen heen soms heen heen heen,5,word,soms
4080,9042,9042,22,1,M,1,m,564,golf golf golf kaas golf golf golf,5,word,kaas
4081,9047,9047,22,1,M,1,m,647,vlag vlag vlag beet vlag vlag vlag,5,word,beet
4082,9079,9079,22,1,M,1,m,636,smal smal smal puin smal smal smal,5,word,puin
4083,9083,9083,22,1,M,1,m,601,truc truc truc sexy truc truc truc,5,word,sexy
4084,9095,9095,22,1,M,1,m,650,norm norm norm glad norm norm norm,5,word,glad
4085,9103,9103,22,1,M,1,m,583,zone zone zone buit zone zone zone,5,word,buit
4086,9143,9143,22,1,M,1,m,678,vrij vrij vrij zaak vrij vrij vrij,5,word,zaak
4087,9157,9157,22,1,M,1,m,633,huil huil huil roem huil huil huil,5,word,roem
4088,9180,9180,22,1,M,1,m,637,gids gids gids vlek gids gids gids,5,word,vlek
4089,9184,9184,22,1,M,1,m,681,tijd tijd tijd heel tijd tijd tijd,5,word,heel
4090,9197,9197,22,1,M,1,m,714,bier bier bier stof bier bier bier,5,word,stof
4091,9199,9199,22,1,M,1,m,720,wond wond wond reus wond wond wond,5,word,reus
4092,9203,9203,22,1,M,1,m,589,rood rood rood tuin rood rood rood,5,word,tuin
4093,9214,9214,22,1,M,1,m,528,bord bord bord tent bord bord bord,5,word,tent
4094,9232,9232,22,1,M,1,m,531,hulp hulp hulp neer hulp hulp hulp,5,word,neer
4095,9242,9242,23,1,M,7,m,577,knul knul knul erom knul knul erom,1,word,erom
4096,9246,9246,23,1,M,7,m,415,volk volk volk raam volk volk raam,1,word,raam
4097,9286,9286,23,1,M,7,m,502,knap knap knap heus knap knap heus,1,word,heus
4098,9292,9292,23,1,M,7,m,489,boze boze boze wand boze boze wand,1,word,wand
4099,9297,9297,23,1,M,7,m,533,kamp kamp kamp olie kamp kamp olie,1,word,olie
4100,9307,9307,23,1,M,7,m,416,data data data ober data data ober,1,word,ober
4101,9315,9315,23,1,M,7,m,500,laag laag laag dier laag laag dier,1,word,dier
4102,9324,9324,23,1,M,7,m,369,name name name lift name name lift,1,word,lift
4103,9329,9329,23,1,M,7,m,362,maat maat maat oren maat maat oren,1,word,oren
4104,9359,9359,23,1,M,7,m,430,eeuw eeuw eeuw stap eeuw eeuw stap,1,word,stap
4105,9403,9403,23,1,M,7,m,474,enge enge enge tram enge enge tram,1,word,tram
4106,9404,9404,23,1,M,7,m,381,rijp rijp rijp knal rijp rijp knal,1,word,knal
4107,9431,9431,23,1,M,7,m,391,wind wind wind taak wind wind taak,1,word,taak
4108,9436,9436,23,1,M,7,m,436,gaaf gaaf gaaf cent gaaf gaaf cent,1,word,cent
4109,9447,9447,23,1,M,7,m,579,durf durf durf lage durf durf lage,1,word,lage
4110,9465,9465,23,1,M,7,m,447,dame dame dame lukt dame dame lukt,1,word,lukt
4111,9469,9469,23,1,M,7,m,539,ford ford ford apen ford ford apen,1,word,apen
4112,9487,9487,23,1,M,7,m,519,wild wild wild reet wild wild reet,1,word,reet
4113,9508,9508,23,1,M,7,m,409,zelf zelf zelf want zelf zelf want,1,word,want
4114,9514,9514,23,1,M,7,m,372,ziek ziek ziek houd ziek ziek houd,1,word,houd
4115,9517,9517,23,1,M,7,m,526,rock rock rock bijl rock rock bijl,1,word,bijl
4116,9528,9528,23,1,M,7,m,476,neen neen neen bril neen neen bril,1,word,bril
4117,9574,9574,23,1,M,7,m,575,gans gans gans klem gans gans klem,1,word,klem
4118,9617,9617,23,1,M,7,m,516,ruit ruit ruit coma ruit ruit coma,1,word,coma
4119,9632,9632,23,1,M,7,m,389,lied lied lied post lied lied post,1,word,post
4120,9244,9244,23,1,M,6,m,570,mijl mijl mijl zoet mijl zoet mijl,1,word,zoet
4121,9245,9245,23,1,M,6,m,475,eind eind eind trok eind trok eind,1,word,trok
4122,9261,9261,23,1,M,6,m,650,klom klom klom tape klom tape klom,1,word,tape
4123,9269,9269,23,1,M,6,m,400,arts arts arts melk arts melk arts,1,word,melk
4124,9277,9277,23,1,M,6,m,650,jurk jurk jurk moed jurk moed jurk,1,word,moed
4125,9317,9317,23,1,M,6,m,409,ogen ogen ogen wilt ogen wilt ogen,1,word,wilt
4126,9318,9318,23,1,M,6,m,410,luik luik luik zoen luik zoen luik,1,word,zoen
4127,9336,9336,23,1,M,6,m,425,huid huid huid stom huid stom huid,1,word,stom
4128,9339,9339,23,1,M,6,m,372,zoek zoek zoek film zoek film zoek,1,word,film
4129,9348,9348,23,1,M,6,m,621,jood jood jood late jood late jood,1,word,late
4130,9353,9353,23,1,M,6,m,476,vele vele vele stop vele stop vele,1,word,stop
4131,9361,9361,23,1,M,6,m,566,mits mits mits doek mits doek mits,1,word,doek
4132,9406,9406,23,1,M,6,m,427,ruil ruil ruil mode ruil mode ruil,1,word,mode
4133,9423,9423,23,1,M,6,m,477,rang rang rang koel rang koel rang,1,word,koel
4134,9428,9428,23,1,M,6,m,367,plus plus plus kern plus kern plus,1,word,kern
4135,9450,9450,23,1,M,6,m,404,zaad zaad zaad knie zaad knie zaad,1,word,knie
4136,9459,9459,23,1,M,6,m,404,grot grot grot kale grot kale grot,1,word,kale
4137,9467,9467,23,1,M,6,m,503,jack jack jack dorp jack dorp jack,1,word,dorp
4138,9470,9470,23,1,M,6,m,454,dien dien dien bouw dien bouw dien,1,word,bouw
4139,9493,9493,23,1,M,6,m,471,rent rent rent cola rent cola rent,1,word,cola
4140,9505,9505,23,1,M,6,m,508,trut trut trut dans trut dans trut,1,word,dans
4141,9548,9548,23,1,M,6,m,559,wint wint wint fase wint fase wint,1,word,fase
4142,9562,9562,23,1,M,6,m,521,okay okay okay zeep okay zeep okay,1,word,zeep
4143,9565,9565,23,1,M,6,m,481,eraf eraf eraf gooi eraf gooi eraf,1,word,gooi
4144,9582,9582,23,1,M,6,m,401,punt punt punt orde punt orde punt,1,word,orde
4145,9278,9278,23,1,M,5,m,407,rook rook rook wens wens rook rook,1,word,wens
4146,9300,9300,23,1,M,5,m,413,voel voel voel pijn pijn voel voel,1,word,pijn
4147,9303,9303,23,1,M,5,m,395,been been been shit shit been been,1,word,shit
4148,9333,9333,23,1,M,5,m,396,gold gold gold heks heks gold gold,1,word,heks
4149,9337,9337,23,1,M,5,m,412,leeg leeg leeg kost kost leeg leeg,1,word,kost
4150,9338,9338,23,1,M,5,m,396,stok stok stok verf verf stok stok,1,word,verf
4151,9344,9344,23,1,M,5,m,407,wijs wijs wijs deal deal wijs wijs,1,word,deal
4152,9352,9352,23,1,M,5,m,438,voet voet voet lijn lijn voet voet,1,word,lijn
4153,9357,9357,23,1,M,5,m,425,kilo kilo kilo vers vers kilo kilo,1,word,vers
4154,9383,9383,23,1,M,5,m,517,liep liep liep kans kans liep liep,1,word,kans
4155,9389,9389,23,1,M,5,m,511,kast kast kast roze roze kast kast,1,word,roze
4156,9393,9393,23,1,M,5,m,517,slok slok slok chip chip slok slok,1,word,chip
4157,9418,9418,23,1,M,5,m,474,druk druk druk stem stem druk druk,1,word,stem
4158,9453,9453,23,1,M,5,m,525,dook dook dook pech pech dook dook,1,word,pech
4159,9473,9473,23,1,M,5,m,577,koop koop koop legt legt koop koop,1,word,legt
4160,9484,9484,23,1,M,5,m,519,trof trof trof adel adel trof trof,1,word,adel
4161,9486,9486,23,1,M,5,m,383,koud koud koud lief lief koud koud,1,word,lief
4162,9504,9504,23,1,M,5,m,381,baas baas baas heer heer baas baas,1,word,heer
4163,9525,9525,23,1,M,5,m,431,raad raad raad fout fout raad raad,1,word,fout
4164,9561,9561,23,1,M,5,m,503,slot slot slot uren uren slot slot,1,word,uren
4165,9569,9569,23,1,M,5,m,639,pest pest pest blok blok pest pest,1,word,blok
4166,9600,9600,23,1,M,5,m,464,haak haak haak uien uien haak haak,1,word,uien
4167,9604,9604,23,1,M,5,m,441,snap snap snap doel doel snap snap,1,word,doel
4168,9628,9628,23,1,M,5,m,388,luid luid luid voer voer luid luid,1,word,voer
4169,9650,9650,23,1,M,5,m,387,spul spul spul hoed hoed spul spul,1,word,hoed
4170,9655,9655,23,1,M,5,m,593,deel deel deel vijf vijf deel deel,1,word,vijf
4171,9260,9260,23,1,M,4,m,490,zone zone buit buit zone zone zone,1,word,buit
4172,9264,9264,23,1,M,4,m,456,rood rood tuin tuin rood rood rood,1,word,tuin
4173,9273,9273,23,1,M,4,m,401,word word kent kent word word word,1,word,kent
4174,9285,9285,23,1,M,4,m,472,hulp hulp neer neer hulp hulp hulp,1,word,neer
4175,9296,9296,23,1,M,4,m,409,gids gids vlek vlek gids gids gids,1,word,vlek
4176,9331,9331,23,1,M,4,m,527,norm norm glad glad norm norm norm,1,word,glad
4177,9366,9366,23,1,M,4,m,355,romp romp haan haan romp romp romp,1,word,haan
4178,9379,9379,23,1,M,4,m,494,bier bier stof stof bier bier bier,1,word,stof
4179,9385,9385,23,1,M,4,m,391,woon woon kust kust woon woon woon,1,word,kust
4180,9402,9402,23,1,M,4,m,412,tijd tijd heel heel tijd tijd tijd,1,word,heel
4181,9414,9414,23,1,M,4,m,380,zorg zorg stel stel zorg zorg zorg,1,word,stel
4182,9420,9420,23,1,M,4,m,506,smal smal puin puin smal smal smal,1,word,puin
4183,9438,9438,23,1,M,4,m,441,wond wond reus reus wond wond wond,1,word,reus
4184,9475,9475,23,1,M,4,m,414,boom boom duur duur boom boom boom,1,word,duur
4185,9485,9485,23,1,M,4,m,422,klas klas geur geur klas klas klas,1,word,geur
4186,9497,9497,23,1,M,4,m,373,wolf wolf munt munt wolf wolf wolf,1,word,munt
4187,9519,9519,23,1,M,4,m,388,viel viel gang gang viel viel viel,1,word,gang
4188,9538,9538,23,1,M,4,m,385,kerk kerk mama mama kerk kerk kerk,1,word,mama
4189,9546,9546,23,1,M,4,m,434,truc truc sexy sexy truc truc truc,1,word,sexy
4190,9560,9560,23,1,M,4,m,540,graf graf show show graf graf graf,1,word,show
4191,9572,9572,23,1,M,4,m,407,vlag vlag beet beet vlag vlag vlag,1,word,beet
4192,9580,9580,23,1,M,4,m,507,zuur zuur aten aten zuur zuur zuur,1,word,aten
4193,9587,9587,23,1,M,4,m,450,golf golf kaas kaas golf golf golf,1,word,kaas
4194,9591,9591,23,1,M,4,m,403,rust rust vlak vlak rust rust rust,1,word,vlak
4195,9602,9602,23,1,M,4,m,461,heen heen soms soms heen heen heen,1,word,soms
4196,9619,9619,23,1,M,4,m,482,bord bord tent tent bord bord bord,1,word,tent
4197,9623,9623,23,1,M,4,m,362,blij blij hart hart blij blij blij,1,word,hart
4198,9633,9633,23,1,M,4,m,414,vrij vrij zaak zaak vrij vrij vrij,1,word,zaak
4199,9281,9281,23,1,M,3,m,476,doos rare doos rare doos doos doos,1,word,rare
4200,9283,9283,23,1,M,3,m,500,auto idee auto idee auto auto auto,1,word,idee
4201,9294,9294,23,1,M,3,m,490,raak lees raak lees raak raak raak,1,word,lees
4202,9342,9342,23,1,M,3,m,391,ooit leuk ooit leuk ooit ooit ooit,1,word,leuk
4203,9355,9355,23,1,M,3,m,343,erop half erop half erop erop erop,1,word,half
4204,9397,9397,23,1,M,3,m,400,hals boer hals boer hals hals hals,1,word,boer
4205,9405,9405,23,1,M,3,m,387,pakt leef pakt leef pakt pakt pakt,1,word,leef
4206,9419,9419,23,1,M,3,m,490,zwak gele zwak gele zwak zwak zwak,1,word,gele
4207,9425,9425,23,1,M,3,m,411,jong mate jong mate jong jong jong,1,word,mate
4208,9443,9443,23,1,M,3,m,484,daad berg daad berg daad daad daad,1,word,berg
4209,9458,9458,23,1,M,3,m,454,nauw pijp nauw pijp nauw nauw nauw,1,word,pijp
4210,9462,9462,23,1,M,3,m,387,homo vals homo vals homo homo homo,1,word,vals
4211,9474,9474,23,1,M,3,m,444,ruik pols ruik pols ruik ruik ruik,1,word,pols
4212,9481,9481,23,1,M,3,m,570,taal reis taal reis taal taal taal,1,word,reis
4213,9499,9499,23,1,M,3,m,399,wijf poot wijf poot wijf wijf wijf,1,word,poot
4214,9530,9530,23,1,M,3,m,427,hoge papa hoge papa hoge hoge hoge,1,word,papa
4215,9594,9594,23,1,M,3,m,532,dolf miss dolf miss dolf dolf dolf,1,word,miss
4216,9605,9605,23,1,M,3,m,411,flat merk flat merk flat flat flat,1,word,merk
4217,9607,9607,23,1,M,3,m,442,gras neef gras neef gras gras gras,1,word,neef
4218,9611,9611,23,1,M,3,m,580,ruwe poos ruwe poos ruwe ruwe ruwe,1,word,poos
4219,9630,9630,23,1,M,3,m,468,nest lamp nest lamp nest nest nest,1,word,lamp
4220,9631,9631,23,1,M,3,m,438,bied loon bied loon bied bied bied,1,word,loon
4221,9251,9251,23,1,M,2,m,421,plan rest rest plan rest rest rest,1,word,plan
4222,9263,9263,23,1,M,2,m,497,pijl voeg voeg pijl voeg voeg voeg,1,word,pijl
4223,9301,9301,23,1,M,2,m,410,mark slet slet mark slet slet slet,1,word,mark
4224,9302,9302,23,1,M,2,m,394,zeer vaak vaak zeer vaak vaak vaak,1,word,zeer
4225,9311,9311,23,1,M,2,m,451,ware foto foto ware foto foto foto,1,word,ware
4226,9314,9314,23,1,M,2,m,427,dure hang hang dure hang hang hang,1,word,dure
4227,9347,9347,23,1,M,2,m,418,blad riks riks blad riks riks riks,1,word,blad
4228,9374,9374,23,1,M,2,m,367,eten hoor hoor eten hoor hoor hoor,1,word,eten
4229,9384,9384,23,1,M,2,m,570,keus maal maal keus maal maal maal,1,word,keus
4230,9399,9399,23,1,M,2,m,427,ziel muur muur ziel muur muur muur,1,word,ziel
4231,9413,9413,23,1,M,2,m,393,hoog riep riep hoog riep riep riep,1,word,hoog
4232,9426,9426,23,1,M,2,m,528,muis ezel ezel muis ezel ezel ezel,1,word,muis
4233,9429,9429,23,1,M,2,m,423,leer goud goud leer goud goud goud,1,word,leer
4234,9446,9446,23,1,M,2,m,394,dood kwam kwam dood kwam kwam kwam,1,word,dood
4235,9457,9457,23,1,M,2,m,460,vuur wijn wijn vuur wijn wijn wijn,1,word,vuur
4236,9479,9479,23,1,M,2,m,498,loop baby baby loop baby baby baby,1,word,loop
4237,9480,9480,23,1,M,2,m,522,grap zout zout grap zout zout zout,1,word,grap
4238,9500,9500,23,1,M,2,m,435,kort baan baan kort baan baan baan,1,word,kort
4239,9510,9510,23,1,M,2,m,561,bron zaal zaal bron zaal zaal zaal,1,word,bron
4240,9524,9524,23,1,M,2,m,515,kalm toon toon kalm toon toon toon,1,word,kalm
4241,9544,9544,23,1,M,2,m,429,held gast gast held gast gast gast,1,word,held
4242,9575,9575,23,1,M,2,m,542,enig boot boot enig boot boot boot,1,word,enig
4243,9626,9626,23,1,M,2,m,442,lijk ouwe ouwe lijk ouwe ouwe ouwe,1,word,lijk
4244,9627,9627,23,1,M,2,m,438,mede lijf lijf mede lijf lijf lijf,1,word,mede
4245,9649,9649,23,1,M,2,m,424,oude maak maak oude maak maak maak,1,word,oude
4246,9249,9249,23,1,M,1,m,402,wolk wolk wolk vest wolk wolk wolk,1,word,vest
4247,9254,9254,23,1,M,1,m,530,keel keel keel tong keel keel keel,1,word,tong
4248,9265,9265,23,1,M,1,m,448,café café café huur café café café,1,word,huur
4249,9279,9279,23,1,M,1,m,349,blik blik blik rode blik blik blik,1,word,rode
4250,9288,9288,23,1,M,1,m,449,bond bond bond saai bond bond bond,1,word,saai
4251,9319,9319,23,1,M,1,m,379,boos boos boos arme boos boos boos,1,word,arme
4252,9322,9322,23,1,M,1,m,371,koor koor koor bijt koor koor koor,1,word,bijt
4253,9341,9341,23,1,M,1,m,400,touw touw touw brak touw touw touw,1,word,brak
4254,9350,9350,23,1,M,1,m,513,plat plat plat kies plat plat plat,1,word,kies
4255,9351,9351,23,1,M,1,m,599,lach lach lach boog lach lach lach,1,word,boog
4256,9395,9395,23,1,M,1,m,512,past past past volg past past past,1,word,volg
4257,9396,9396,23,1,M,1,m,478,vlot vlot vlot eend vlot vlot vlot,1,word,eend
4258,9435,9435,23,1,M,1,m,465,raar raar raar hing raar raar raar,1,word,hing
4259,9464,9464,23,1,M,1,m,445,city city city poen city city city,1,word,poen
4260,9495,9495,23,1,M,1,m,565,geld geld geld wist geld geld geld,1,word,wist
4261,9506,9506,23,1,M,1,m,414,dode dode dode ruim dode dode dode,1,word,ruim
4262,9512,9512,23,1,M,1,m,621,band band band slim band band band,1,word,slim
4263,9584,9584,23,1,M,1,m,419,gene gene gene lord gene gene gene,1,word,lord
4264,9597,9597,23,1,M,1,m,491,redt redt redt knop redt redt redt,1,word,knop
4265,9601,9601,23,1,M,1,m,583,mouw mouw mouw race mouw mouw mouw,1,word,race
