,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type,target
305,6269,6269,6269,15,0,M,1,c,530,rijp rijp rijp knal rijp rijp rijp,2,word,knal
306,6276,6276,6276,15,0,M,1,c,522,borg borg borg tand borg borg borg,2,word,tand
307,6499,6499,6499,16,0,M,7,c,617,koop koop koop legt koop koop legt,3,word,legt
308,6384,6384,6384,16,0,M,6,c,516,word word word kent word kent word,3,word,kent
309,6414,6414,6414,16,0,M,6,c,840,trad trad trad hief trad hief trad,3,word,hief
310,6517,6517,6517,16,0,M,5,c,589,ruwe ruwe ruwe poos poos ruwe ruwe,3,word,poos
311,6656,6656,6656,16,0,M,5,c,643,raak raak raak lees lees raak raak,3,word,lees
312,6550,6550,6550,16,0,M,3,c,551,city poen city poen city city city,3,word,poen
313,6568,6568,6568,16,0,M,3,c,572,wolk vest wolk vest wolk wolk wolk,3,word,vest
314,6389,6389,6389,16,0,M,2,c,595,rand buik buik rand buik buik buik,3,word,rand
315,6397,6397,6397,16,0,M,1,c,656,klom klom klom tape klom klom klom,3,word,tape
316,6683,6683,6683,16,0,M,1,c,473,okay okay okay zeep okay okay okay,3,word,zeep
317,6757,6757,6757,17,0,M,7,c,509,trad trad trad hief trad trad hief,4,word,hief
318,6860,6860,6860,17,0,M,7,c,644,zone zone zone buit zone zone buit,4,word,buit
319,7054,7054,7054,17,0,M,7,c,588,zuur zuur zuur aten zuur zuur aten,4,word,aten
320,7068,7068,7068,17,0,M,7,c,766,huil huil huil roem huil huil roem,4,word,roem
321,6819,6819,6819,17,0,M,6,c,800,woud woud woud jeep woud jeep woud,4,word,jeep
322,6888,6888,6888,17,0,M,6,c,767,pret pret pret baai pret baai pret,4,word,baai
323,6958,6958,6958,17,0,M,6,c,654,juli juli juli test juli test juli,4,word,test
324,6812,6812,6812,17,0,M,4,c,489,lach lach boog boog lach lach lach,4,word,boog
325,6836,6836,6836,17,0,M,4,c,930,wolk wolk vest vest wolk wolk wolk,4,word,vest
326,6985,6985,6985,17,0,M,4,c,682,gene gene lord lord gene gene gene,4,word,lord
327,6848,6848,6848,17,0,M,3,c,928,buik rand buik rand buik buik buik,4,word,rand
328,6954,6954,6954,17,0,M,3,c,575,gaaf cent gaaf cent gaaf gaaf gaaf,4,word,cent
329,6754,6754,6754,17,0,M,2,c,570,moed jurk jurk moed jurk jurk jurk,4,word,moed
330,6874,6874,6874,17,0,M,2,c,605,doch slag slag doch slag slag slag,4,word,doch
331,7319,7319,7319,18,0,M,6,c,684,slet slet slet mark slet mark slet,5,word,mark
332,7455,7455,7455,18,0,M,6,c,510,baby baby baby loop baby loop baby,5,word,loop
333,7340,7340,7340,18,0,M,5,c,452,meen meen meen aard aard meen meen,5,word,aard
334,7360,7360,7360,18,0,M,5,c,494,band band band slim slim band band,5,word,slim
335,7547,7547,7547,18,0,M,5,c,459,bood bood bood vage vage bood bood,5,word,vage
336,7204,7204,7204,18,0,M,4,c,577,ruit ruit coma coma ruit ruit ruit,5,word,coma
337,7397,7397,7397,18,0,M,3,c,487,slag doch slag doch slag slag slag,5,word,doch
338,7417,7417,7417,18,0,M,2,c,494,hoed spul spul hoed spul spul spul,5,word,hoed
339,7505,7505,7505,18,0,M,2,c,512,fout raad raad fout raad raad raad,5,word,fout
340,7185,7185,7185,18,0,M,1,c,560,vrij vrij vrij zaak vrij vrij vrij,5,word,zaak
341,7272,7272,7272,18,0,M,1,c,775,trad trad trad hief trad trad trad,5,word,hief
342,7471,7471,7471,18,0,M,1,c,563,romp romp romp haan romp romp romp,5,word,haan
343,7816,7816,7816,19,0,M,7,c,584,vlot vlot vlot eend vlot vlot eend,0,word,eend
344,7822,7822,7822,19,0,M,7,c,654,gene gene gene lord gene gene lord,0,word,lord
345,7925,7925,7925,19,0,M,7,c,427,wolk wolk wolk vest wolk wolk vest,0,word,vest
346,7750,7750,7750,19,0,M,5,c,615,riem riem riem zulk zulk riem riem,0,word,zulk
347,7773,7773,7773,19,0,M,5,c,517,huid huid huid stom stom huid huid,0,word,stom
348,7592,7592,7592,19,0,M,4,c,518,maan maan reed reed maan maan maan,0,word,reed
349,7956,7956,7956,19,0,M,4,c,505,trof trof adel adel trof trof trof,0,word,adel
350,7650,7650,7650,19,0,M,3,c,634,wond reus wond reus wond wond wond,0,word,reus
351,7664,7664,7664,19,0,M,3,c,560,wolf munt wolf munt wolf wolf wolf,0,word,munt
352,7792,7792,7792,19,0,M,3,c,520,zone buit zone buit zone zone zone,0,word,buit
353,7828,7828,7828,19,0,M,3,c,604,trad hief trad hief trad trad trad,0,word,hief
354,7934,7934,7934,19,0,M,3,c,452,norm glad norm glad norm norm norm,0,word,glad
355,7941,7941,7941,19,0,M,3,c,837,romp haan romp haan romp romp romp,0,word,haan
356,7590,7590,7590,19,0,M,2,c,665,baai pret pret baai pret pret pret,0,word,baai
357,7611,7611,7611,19,0,M,2,c,482,rare doos doos rare doos doos doos,0,word,rare
358,7626,7626,7626,19,0,M,2,c,640,heil doof doof heil doof doof doof,0,word,heil
359,7683,7683,7683,19,0,M,2,c,820,miss dolf dolf miss dolf dolf dolf,0,word,miss
360,7845,7845,7845,19,0,M,2,c,688,poos ruwe ruwe poos ruwe ruwe ruwe,0,word,poos
361,7862,7862,7862,19,0,M,2,c,587,roer mand mand roer mand mand mand,0,word,roer
362,7877,7877,7877,19,0,M,1,c,1104,toon toon toon kalm toon toon toon,0,word,kalm
363,8092,8092,8092,20,0,M,5,c,753,dolf dolf dolf miss miss dolf dolf,3,word,miss
364,8098,8098,8098,20,0,M,3,c,502,pers zand pers zand pers pers pers,3,word,zand
365,8362,8362,8362,20,0,M,2,c,493,rede koos koos rede koos koos koos,3,word,rede
366,8256,8256,8256,20,0,M,1,c,603,wint wint wint fase wint wint wint,3,word,fase
367,8556,8556,8556,21,0,M,7,c,663,trad trad trad hief trad trad hief,4,word,hief
368,8643,8643,8643,21,0,M,7,c,563,zone zone zone buit zone zone buit,4,word,buit
369,8415,8415,8415,21,0,M,5,c,760,foto foto foto ware ware foto foto,4,word,ware
370,8528,8528,8528,21,0,M,5,c,589,fort fort fort high high fort fort,4,word,high
371,8772,8772,8772,21,0,M,5,c,534,maak maak maak oude oude maak maak,4,word,oude
372,8487,8487,8487,21,0,M,4,c,867,gene gene lord lord gene gene gene,4,word,lord
373,8575,8575,8575,21,0,M,4,c,710,mouw mouw race race mouw mouw mouw,4,word,race
374,8492,8492,8492,21,0,M,2,c,979,zulk riem riem zulk riem riem riem,4,word,zulk
375,8588,8588,8588,21,0,M,2,c,731,leid joch joch leid joch joch joch,4,word,leid
376,9015,9015,9015,22,0,M,7,c,633,pret pret pret baai pret pret baai,5,word,baai
377,9075,9075,9075,22,0,M,7,c,649,gras gras gras neef gras gras neef,5,word,neef
378,8992,8992,8992,22,0,M,6,c,525,boot boot boot enig boot enig boot,5,word,enig
379,9017,9017,9017,22,0,M,6,c,556,zout zout zout grap zout grap zout,5,word,grap
380,8834,8834,8834,22,0,M,5,c,560,vlug vlug vlug adem adem vlug vlug,5,word,adem
381,9040,9040,9040,22,0,M,5,c,525,touw touw touw brak brak touw touw,5,word,brak
382,9117,9117,9117,22,0,M,4,c,779,data data ober ober data data data,5,word,ober
383,8858,8858,8858,22,0,M,3,c,540,grot kale grot kale grot grot grot,5,word,kale
384,8866,8866,8866,22,0,M,3,c,583,klom tape klom tape klom klom klom,5,word,tape
385,9044,9044,9044,22,0,M,3,c,540,slag doch slag doch slag slag slag,5,word,doch
386,9054,9054,9054,22,0,M,3,c,617,huid stom huid stom huid huid huid,5,word,stom
387,9173,9173,9173,22,0,M,2,c,638,kans liep liep kans liep liep liep,5,word,kans
388,8854,8854,8854,22,0,M,1,c,643,graf graf graf show graf graf graf,5,word,show
389,8952,8952,8952,22,0,M,1,c,564,woon woon woon kust woon woon woon,5,word,kust
390,8953,8953,8953,22,0,M,1,c,563,zuur zuur zuur aten zuur zuur zuur,5,word,aten
391,9018,9018,9018,22,0,M,1,c,631,trad trad trad hief trad trad trad,5,word,hief
392,9208,9208,9208,22,0,M,1,c,682,word word word kent word word word,5,word,kent
393,9380,9380,9380,23,0,M,7,c,489,borg borg borg tand borg borg tand,1,word,tand
394,9388,9388,9388,23,0,M,7,c,490,eist eist eist gram eist eist gram,1,word,gram
395,9536,9536,9536,23,0,M,7,c,384,buik buik buik rand buik buik rand,1,word,rand
396,9567,9567,9567,23,0,M,7,c,411,taxi taxi taxi lege taxi taxi lege,1,word,lege
397,9636,9636,9636,23,0,M,7,c,430,koos koos koos rede koos koos rede,1,word,rede
398,9306,9306,9306,23,0,M,6,c,599,riem riem riem zulk riem zulk riem,1,word,zulk
399,9377,9377,9377,23,0,M,6,c,493,joch joch joch leid joch leid joch,1,word,leid
400,9476,9476,9476,23,0,M,6,c,463,club club club ster club ster club,1,word,ster
401,9573,9573,9573,23,0,M,6,c,435,slag slag slag doch slag doch slag,1,word,doch
402,9643,9643,9643,23,0,M,6,c,352,trap trap trap hoek trap hoek trap,1,word,hoek
403,9325,9325,9325,23,0,M,5,c,409,waag waag waag poes poes waag waag,1,word,poes
404,9585,9585,9585,23,0,M,5,c,404,noch noch noch warm warm noch noch,1,word,warm
405,9599,9599,9599,23,0,M,5,c,550,maan maan maan reed reed maan maan,1,word,reed
406,9654,9654,9654,23,0,M,5,c,519,paal paal paal oven oven paal paal,1,word,oven
407,9253,9253,9253,23,0,M,4,c,562,huil huil roem roem huil huil huil,1,word,roem
408,9392,9392,9392,23,0,M,4,c,545,trad trad hief hief trad trad trad,1,word,hief
409,9274,9274,9274,23,0,M,3,c,472,ramp hete ramp hete ramp ramp ramp,1,word,hete
410,9332,9332,9332,23,0,M,3,c,631,doof heil doof heil doof doof doof,1,word,heil
411,9394,9394,9394,23,0,M,3,c,594,juli test juli test juli juli juli,1,word,test
412,9422,9422,9422,23,0,M,3,c,433,woud jeep woud jeep woud woud woud,1,word,jeep
413,9482,9482,9482,23,0,M,3,c,468,mand roer mand roer mand mand mand,1,word,roer
414,9522,9522,9522,23,0,M,3,c,429,fris luxe fris luxe fris fris fris,1,word,luxe
415,9624,9624,9624,23,0,M,3,c,434,hand jouw hand jouw hand hand hand,1,word,jouw
416,9267,9267,9267,23,0,M,2,c,459,wees ding ding wees ding ding ding,1,word,wees
417,9276,9276,9276,23,0,M,2,c,515,klap chef chef klap chef chef chef,1,word,klap
418,9369,9369,9369,23,0,M,2,c,511,high fort fort high fort fort fort,1,word,high
419,9372,9372,9372,23,0,M,2,c,399,duim grof grof duim grof grof grof,1,word,duim
420,9646,9646,9646,23,0,M,2,c,415,nood vies vies nood vies vies vies,1,word,nood
421,9247,9247,9247,23,0,M,1,c,451,trek trek trek gauw trek trek trek,1,word,gauw
422,9255,9255,9255,23,0,M,1,c,472,pers pers pers zand pers pers pers,1,word,zand
423,9358,9358,9358,23,0,M,1,c,449,mond mond mond stuk mond mond mond,1,word,stuk
424,9448,9448,9448,23,0,M,1,c,509,meen meen meen aard meen meen meen,1,word,aard
425,9521,9521,9521,23,0,M,1,c,374,pond pond pond vuil pond pond pond,1,word,vuil
426,9534,9534,9534,23,0,M,1,c,372,vlug vlug vlug adem vlug vlug vlug,1,word,adem
427,9803,9803,9803,24,0,M,7,c,728,ruil ruil ruil mode ruil ruil mode,2,word,mode
428,9823,9823,9823,24,0,M,7,c,563,klom klom klom tape klom klom tape,2,word,tape
429,10074,10074,10074,24,0,M,7,c,557,jood jood jood late jood jood late,2,word,late
430,9750,9750,9750,24,0,M,6,c,588,koop koop koop legt koop legt koop,2,word,legt
431,9781,9781,9781,24,0,M,6,c,518,been been been shit been shit been,2,word,shit
432,10048,10048,10048,24,0,M,6,c,550,stok stok stok verf stok verf stok,2,word,verf
433,9956,9956,9956,24,0,M,5,c,511,gids gids gids vlek vlek gids gids,2,word,vlek
434,9958,9958,9958,24,0,M,5,c,538,wond wond wond reus reus wond wond,2,word,reus
435,10016,10016,10016,24,0,M,5,c,386,huil huil huil roem roem huil huil,2,word,roem
436,9664,9664,9664,24,0,M,4,c,590,dolf dolf miss miss dolf dolf dolf,2,word,miss
437,9671,9671,9671,24,0,M,4,c,574,woud woud jeep jeep woud woud woud,2,word,jeep
438,9864,9864,9864,24,0,M,4,c,660,pret pret baai baai pret pret pret,2,word,baai
439,9978,9978,9978,24,0,M,4,c,566,doof doof heil heil doof doof doof,2,word,heil
440,9824,9824,9824,24,0,M,3,c,581,ouwe lijk ouwe lijk ouwe ouwe ouwe,2,word,lijk
441,9878,9878,9878,24,0,M,3,c,398,vaak zeer vaak zeer vaak vaak vaak,2,word,zeer
442,9772,9772,9772,24,0,M,2,c,541,vage bood bood vage bood bood bood,2,word,vage
443,9800,9800,9800,24,0,M,2,c,549,saai bond bond saai bond bond bond,2,word,saai
444,9827,9827,9827,24,0,M,2,c,732,brak touw touw brak touw touw touw,2,word,brak
445,10049,10049,10049,24,0,M,2,c,520,slim band band slim band band band,2,word,slim
446,10060,10060,10060,24,0,M,2,c,752,lord gene gene lord gene gene gene,2,word,lord
447,9744,9744,9744,24,0,M,1,c,463,eeuw eeuw eeuw stap eeuw eeuw eeuw,2,word,stap
448,9841,9841,9841,24,0,M,1,c,631,koos koos koos rede koos koos koos,2,word,rede
449,9967,9967,9967,24,0,M,1,c,656,wild wild wild reet wild wild wild,2,word,reet
450,10191,10191,10191,25,0,M,7,c,866,trad trad trad hief trad trad hief,4,word,hief
451,10139,10139,10139,25,0,M,6,c,985,ramp ramp ramp hete ramp hete ramp,4,word,hete
452,10348,10348,10348,25,0,M,6,c,992,dolf dolf dolf miss dolf miss dolf,4,word,miss
453,10370,10370,10370,25,0,M,5,c,524,foto foto foto ware ware foto foto,4,word,ware
454,10374,10374,10374,25,0,M,3,c,622,borg tand borg tand borg borg borg,4,word,tand
455,10214,10214,10214,25,0,M,2,c,847,trok eind eind trok eind eind eind,4,word,trok
456,10246,10246,10246,25,0,M,2,c,816,late jood jood late jood jood jood,4,word,late
457,10431,10431,10431,25,0,M,2,c,659,fase wint wint fase wint wint wint,4,word,fase
458,10455,10455,10455,25,0,M,2,c,828,doch slag slag doch slag slag slag,4,word,doch
459,10183,10183,10183,25,0,M,1,c,549,koud koud koud lief koud koud koud,4,word,lief
460,10244,10244,10244,25,0,M,1,c,659,trof trof trof adel trof trof trof,4,word,adel
461,10424,10424,10424,25,0,M,1,c,675,kilo kilo kilo vers kilo kilo kilo,4,word,vers
462,10536,10536,10536,26,0,M,7,c,948,jong jong jong mate jong jong mate,5,word,mate
463,10786,10786,10786,26,0,M,6,c,590,slet slet slet mark slet mark slet,5,word,mark
464,10838,10838,10838,26,0,M,6,c,646,ding ding ding wees ding wees ding,5,word,wees
465,10846,10846,10846,26,0,M,5,c,852,bood bood bood vage vage bood bood,5,word,vage
466,10891,10891,10891,26,0,M,3,c,514,joch leid joch leid joch joch joch,5,word,leid
467,10548,10548,10548,26,0,M,1,c,804,trad trad trad hief trad trad trad,5,word,hief
468,11082,11082,11082,27,0,M,6,c,840,mouw mouw mouw race mouw race mouw,6,word,race
469,11043,11043,11043,27,0,M,5,c,713,koos koos koos rede rede koos koos,6,word,rede
470,10923,10923,10923,27,0,M,4,c,681,wint wint fase fase wint wint wint,6,word,fase
471,10971,10971,10971,27,0,M,4,c,646,slag slag doch doch slag slag slag,6,word,doch
472,10984,10984,10984,27,0,M,4,c,718,mijl mijl zoet zoet mijl mijl mijl,6,word,zoet
473,10949,10949,10949,27,0,M,3,c,632,slot uren slot uren slot slot slot,6,word,uren
474,11204,11204,11204,27,0,M,3,c,598,trof adel trof adel trof trof trof,6,word,adel
475,11070,11070,11070,27,0,M,2,c,692,hief trad trad hief trad trad trad,6,word,hief
476,11116,11116,11116,27,0,M,2,c,591,aten zuur zuur aten zuur zuur zuur,6,word,aten
477,11525,11525,11525,28,0,M,7,c,742,gene gene gene lord gene gene lord,0,word,lord
478,11708,11708,11708,28,0,M,7,c,727,city city city poen city city poen,0,word,poen
479,11355,11355,11355,28,0,M,6,c,682,koos koos koos rede koos rede koos,0,word,rede
480,11363,11363,11363,28,0,M,6,c,527,name name name lift name lift name,0,word,lift
481,11466,11466,11466,28,0,M,5,c,534,slag slag slag doch doch slag slag,0,word,doch
482,11511,11511,11511,28,0,M,5,c,547,eraf eraf eraf gooi gooi eraf eraf,0,word,gooi
483,11550,11550,11550,28,0,M,5,c,521,joch joch joch leid leid joch joch,0,word,leid
484,11672,11672,11672,28,0,M,5,c,522,klom klom klom tape tape klom klom,0,word,tape
485,11712,11712,11712,28,0,M,4,c,629,maan maan reed reed maan maan maan,0,word,reed
486,11626,11626,11626,28,0,M,3,c,671,romp haan romp haan romp romp romp,0,word,haan
487,11724,11724,11724,28,0,M,3,c,532,zone buit zone buit zone zone zone,0,word,buit
488,11436,11436,11436,28,0,M,2,c,679,jeep woud woud jeep woud woud woud,0,word,jeep
489,11577,11577,11577,28,0,M,2,c,542,neef gras gras neef gras gras gras,0,word,neef
490,11657,11657,11657,28,0,M,2,c,553,leef pakt pakt leef pakt pakt pakt,0,word,leef
491,11614,11614,11614,28,0,M,1,c,609,slet slet slet mark slet slet slet,0,word,mark
492,11806,11806,11806,29,0,M,7,c,671,wind wind wind taak wind wind taak,1,word,taak
493,11789,11789,11789,29,0,M,5,c,891,been been been shit shit been been,1,word,shit
494,11997,11997,11997,29,0,M,4,c,785,vlag vlag beet beet vlag vlag vlag,1,word,beet
495,12010,12010,12010,29,0,M,4,c,587,romp romp haan haan romp romp romp,1,word,haan
496,12144,12144,12144,29,0,M,4,c,823,trad trad hief hief trad trad trad,1,word,hief
497,11867,11867,11867,29,0,M,3,c,785,ruwe poos ruwe poos ruwe ruwe ruwe,1,word,poos
498,12048,12048,12048,29,0,M,2,c,568,eten hoor hoor eten hoor hoor hoor,1,word,eten
499,12040,12040,12040,29,0,M,1,c,569,dode dode dode ruim dode dode dode,1,word,ruim
500,12370,12370,12370,30,0,M,7,c,601,joch joch joch leid joch joch leid,2,word,leid
501,12547,12547,12547,30,0,M,7,c,531,mits mits mits doek mits mits doek,2,word,doek
502,12573,12573,12573,30,0,M,7,c,554,slag slag slag doch slag slag doch,2,word,doch
503,12482,12482,12482,30,0,M,6,c,530,maan maan maan reed maan reed maan,2,word,reed
504,12452,12452,12452,30,0,M,5,c,551,trad trad trad hief hief trad trad,2,word,hief
505,12511,12511,12511,30,0,M,5,c,647,hulp hulp hulp neer neer hulp hulp,2,word,neer
506,12318,12318,12318,30,0,M,4,c,639,gras gras neef neef gras gras gras,2,word,neef
507,12364,12364,12364,30,0,M,4,c,565,woud woud jeep jeep woud woud woud,2,word,jeep
508,12540,12540,12540,30,0,M,4,c,415,mand mand roer roer mand mand mand,2,word,roer
509,12557,12557,12557,30,0,M,4,c,823,doof doof heil heil doof doof doof,2,word,heil
510,12575,12575,12575,30,0,M,3,c,523,boot enig boot enig boot boot boot,2,word,enig
511,12279,12279,12279,30,0,M,2,c,561,poen city city poen city city city,2,word,poen
512,12306,12306,12306,30,0,M,2,c,560,vuil pond pond vuil pond pond pond,2,word,vuil
513,12447,12447,12447,30,0,M,2,c,563,tank rijd rijd tank rijd rijd rijd,2,word,tank
514,12586,12586,12586,30,0,M,2,c,509,lord gene gene lord gene gene gene,2,word,lord
515,12400,12400,12400,30,0,M,1,c,595,gans gans gans klem gans gans gans,2,word,klem
516,12408,12408,12408,30,0,M,1,c,554,koos koos koos rede koos koos koos,2,word,rede
517,12571,12571,12571,30,0,M,1,c,585,rock rock rock bijl rock rock rock,2,word,bijl
518,12698,12698,12698,31,0,M,6,c,953,trad trad trad hief trad hief trad,3,word,hief
519,12754,12754,12754,31,0,M,5,c,667,doof doof doof heil heil doof doof,3,word,heil
520,12755,12755,12755,31,0,M,5,c,1046,dolf dolf dolf miss miss dolf dolf,3,word,miss
521,12881,12881,12881,31,0,M,5,c,720,bied bied bied loon loon bied bied,3,word,loon
522,12807,12807,12807,31,0,M,4,c,575,baan baan kort kort baan baan baan,3,word,kort
523,12863,12863,12863,31,0,M,4,c,404,zaal zaal bron bron zaal zaal zaal,3,word,bron
524,12906,12906,12906,31,0,M,4,c,930,fort fort high high fort fort fort,3,word,high
525,12626,12626,12626,31,0,M,2,c,625,cent gaaf gaaf cent gaaf gaaf gaaf,3,word,cent
526,12643,12643,12643,31,0,M,1,c,747,jack jack jack dorp jack jack jack,3,word,dorp
527,12689,12689,12689,31,0,M,1,c,576,plus plus plus kern plus plus plus,3,word,kern
528,12955,12955,12955,31,0,M,1,c,558,slag slag slag doch slag slag slag,3,word,doch
529,13235,13235,13235,32,0,M,7,c,489,trad trad trad hief trad trad hief,4,word,hief
530,13259,13259,13259,32,0,M,7,c,465,heen heen heen soms heen heen soms,4,word,soms
531,13076,13076,13076,32,0,M,6,c,756,dolf dolf dolf miss dolf miss dolf,4,word,miss
532,13420,13420,13420,32,0,M,6,c,656,woud woud woud jeep woud jeep woud,4,word,jeep
533,13042,13042,13042,32,0,M,5,c,548,riks riks riks blad blad riks riks,4,word,blad
534,13158,13158,13158,32,0,M,3,c,460,zelf want zelf want zelf zelf zelf,4,word,want
535,13419,13419,13419,32,0,M,3,c,528,eeuw stap eeuw stap eeuw eeuw eeuw,4,word,stap
536,13389,13389,13389,32,0,M,1,c,557,noch noch noch warm noch noch noch,4,word,warm
537,13611,13611,13611,33,0,M,7,c,553,woud woud woud jeep woud woud jeep,5,word,jeep
538,13685,13685,13685,33,0,M,7,c,592,daad daad daad berg daad daad berg,5,word,berg
539,13758,13758,13758,33,0,M,7,c,596,pakt pakt pakt leef pakt pakt leef,5,word,leef
540,13544,13544,13544,33,0,M,6,c,499,vaak vaak vaak zeer vaak zeer vaak,5,word,zeer
541,13855,13855,13855,33,0,M,6,c,638,slet slet slet mark slet mark slet,5,word,mark
542,13600,13600,13600,33,0,M,5,c,611,city city city poen poen city city,5,word,poen
543,13708,13708,13708,33,0,M,5,c,575,keel keel keel tong tong keel keel,5,word,tong
544,13717,13717,13717,33,0,M,5,c,530,gene gene gene lord lord gene gene,5,word,lord
545,13561,13561,13561,33,0,M,4,c,469,ruit ruit coma coma ruit ruit ruit,5,word,coma
546,13736,13736,13736,33,0,M,4,c,621,gaaf gaaf cent cent gaaf gaaf gaaf,5,word,cent
547,13452,13452,13452,33,0,M,3,c,507,eind trok eind trok eind eind eind,5,word,trok
548,13512,13512,13512,33,0,M,3,c,491,wint fase wint fase wint wint wint,5,word,fase
